open,high,low,close,volume,marketCap,Date,rainbow_class,RSI,Weight Mean,Difficulty Mean,Reward Mean,Transaction Sum,Witness Sum,Input Sum,Output Sum,Fee Total Sum,Total Blocks
223.3890075684,223.9770050049,217.0189971924,220.1100006104,27791300.0,3041799139.5,2015-02-10,🟢 Buy!,41.83750584683524,1590209.4722222222,44455415962.344,5564.573092361112,102975,0,288233,295234,3178.5366000000004,144
220.2819976807,221.8070068359,215.3320007324,219.8390045166,21115100.0,3038850984.93,2015-02-11,🟢 Buy!,41.601386815526325,1391247.8481012657,44455415962.34401,5509.521551265822,97048,0,277983,287964,3163.397000000001,158
219.7319946289,223.4060058594,218.074005127,219.1849975586,17201900.0,3030676474.62,2015-02-12,🟢 Buy!,40.95770963305286,1685432.974789916,44455415962.34399,5577.6860747899145,87427,0,241399,317277,2788.897,119
219.2079925537,222.199005127,217.6139984131,221.7640075684,15206200.0,3066996120.0,2015-02-13,🟢 Buy!,44.84096149136914,2004970.1369863013,44455415962.344,5559.913184246576,113660,0,340391,514192,3856.3387999999995,146
221.9689941406,240.2590026855,221.2619934082,235.4270019531,42744400.0,3256814718.55,2015-02-14,🟢 Buy!,60.658114125172446,1664123.85,44455415962.344,5828.798959999999,98773,0,336274,340220,3487.8401999999996,160
235.5279998779,259.808013916,235.5279998779,257.3210144043,49732500.0,3560717935.65,2015-02-15,🟢 Buy!,74.28969500108064,1875389.9714285715,44455415962.34401,6179.053919285714,85267,0,312463,436318,3402.5395000000003,140
257.5069885254,265.6109924316,227.6840057373,234.8249969482,56552400.0,3250242178.12,2015-02-16,🟢 Buy!,52.65824551492128,1659815.949044586,44455415962.34401,6278.751746496815,104632,0,321908,362343,3846.7805,157
234.8249969482,239.5209960938,229.0220031738,233.8430023193,28153700.0,3237573873.22,2015-02-17,🟢 Buy!,51.89712794187402,1782729.6375838926,44455415962.34401,5892.150541610739,102988,0,317300,414954,3747.458,149
233.4219970703,245.7749938965,232.3139953613,243.6100006104,27363100.0,3373706168.0,2015-02-18,🟢 Buy!,58.7410281946879,1444236.0239520958,44455415962.34401,6003.193,105719,0,302890,305642,3580.9618999999993,167
243.7799987793,244.2510070801,232.3399963379,236.3260040283,25200800.0,3273812261.7,2015-02-19,🟢 Buy!,52.33378329635606,1263707.4939759036,44455415962.34401,6031.424680722891,94552,0,264258,270936,3265.9908,166
236.4100036621,242.6719970703,235.5919952393,240.2830047607,18270500.0,3329631566.38,2015-02-20,🟢 Buy!,55.38422365588314,1530199.0632911392,44455415962.34401,5994.335283544304,98714,0,312517,286824,3607.9707,158
240.2510070801,247.1009979248,239.2989959717,243.779006958,23876700.0,3379032907.95,2015-02-21,🟢 Buy!,58.11663981434311,1606048.957746479,44455415962.34401,6117.731162676057,87827,0,281516,331621,3156.8018999999995,142
243.7519989014,255.3200073242,243.1840057373,244.533996582,12284200.0,3390372209.75,2015-02-22,🟢 Buy!,58.74620326602659,1425096.4503311259,44470177289.19511,6160.351236423841,84942,0,264843,318876,3035.2855,151
244.5440063477,246.391998291,233.8509979248,235.9770050049,19527000.0,3272629326.22,2015-02-23,🟢 Buy!,49.09533760833676,1618888.1126760563,46684376316.859985,6090.5680042253525,101515,0,286289,310695,3524.1405999999997,142
244.5440063477,246.391998291,233.8509979248,235.9770050049,19527000.0,3272629326.22,2015-02-23,🟢 Buy!,49.09533760833676,1618888.1126760563,46684376316.859985,6090.5680042253525,101515,0,286289,310695,3524.1405999999997,142
235.9949951172,240.1089935303,232.421005249,238.891998291,16400000.0,3313897879.4,2015-02-24,🟢 Buy!,52.62511186844014,1742540.1860465116,46684376316.85999,5955.746420155039,105125,0,284317,284451,3418.0439,129
238.9980010986,239.9010009766,236.4019927979,238.7350006104,14200400.0,3312489903.62,2015-02-25,🟢 Buy!,52.39931466356675,1423182.9937106918,46684376316.85999,6021.237212578615,105394,0,285764,288167,3654.9928000000004,159
238.8899993896,239.3399963379,235.5299987793,237.4700012207,11496200.0,3295875813.75,2015-02-26,🟢 Buy!,50.38925720475095,1456149.2266666666,46684376316.859985,6003.985874000001,100817,0,276069,277521,3372.9025,150
237.3370056152,237.7100067139,234.2570037842,236.425994873,13619400.0,3282272604.75,2015-02-27,🟢 Buy!,48.6134333334049,1502435.1315789474,46684376316.85999,5965.004252631578,101474,0,289533,283911,3420.6576999999997,152
236.4360046387,256.6530151367,236.4360046387,253.8280029297,44013900.0,3524820596.2,2015-02-28,🟢 Buy!,69.37277894350098,1768427.718309859,46684376316.859985,6288.322599295774,89632,0,314071,344138,3382.8032000000003,142
253.5200042725,254.6920013428,249.4790039063,254.2630004883,13949300.0,3531776635.75,2015-03-01,🟢 Buy!,69.7255361373955,1578933.7714285713,46684376316.859985,6363.298890714285,88728,0,270794,322307,3541.8302999999996,140
254.2830047607,261.6600036621,245.9329986572,260.2019958496,25213700.0,3615181537.5,2015-03-02,🟢 Buy!,74.37503041913993,1634185.240506329,46684376316.859985,6346.387132911393,104937,0,331283,317151,3892.686,158
260.3569946289,276.300994873,258.3129882813,275.6700134277,40465700.0,3831178959.0,2015-03-03,🟢 Buy!,82.4670105300546,1625355.2911392406,46684376316.859985,6596.020211392404,110981,0,329228,307692,4111.2453000000005,158
275.0459899902,285.7959899902,268.1610107422,281.7019958496,50461300.0,3916108523.2,2015-03-04,🟢 Buy!,84.64833490636211,1606833.8,46684376316.859985,6924.637433571428,98529,0,284905,284041,4009.2516,140
281.9899902344,284.2250061035,268.1260070801,273.092010498,41383000.0,3797385223.8,2015-03-05,🟢 Buy!,70.25306508412237,1907600.5151515151,46684376316.859985,7020.034418181818,101115,0,324790,292651,4162.514000000001,132
272.7390136719,281.6669921875,264.7690124512,276.1780090332,41302400.0,3841200999.65,2015-03-06,🟢 Buy!,72.2077060401932,1566719.5405405406,46684376316.859985,6821.018987162162,93869,0,302199,266613,4553.8632,148
275.6000061035,277.608001709,270.0150146484,272.7229919434,28918900.0,3794156466.38,2015-03-07,🟢 Buy!,66.55798112653584,1550002.5714285714,46684376316.859985,6864.034328571428,91505,0,263419,313788,3574.7796,140
272.2940063477,277.8540039063,270.1329956055,276.2609863281,17825900.0,3844351384.65,2015-03-08,🟢 Buy!,69.38800580523299,1407633.8974358975,46832059250.49736,6878.730348076923,87527,0,269310,319007,3623.9279000000006,156
276.433013916,277.858001709,272.5650024414,274.3540039063,22067900.0,3818877361.85,2015-03-09,🟢 Buy!,65.91869056328125,1784855.3333333333,47427554950.648,6930.884076388889,105536,0,325768,320007,4339.3128,144
274.8120117188,292.7009887695,273.8930053711,289.6069946289,59178200.0,4032241702.05,2015-03-10,🟢 Buy!,76.67964408059197,1602028.6315789474,47427554950.648,7089.034608552633,105541,0,311252,284875,4337.2068,152
289.8619995117,300.0440063477,289.7430114746,291.7600097656,67770800.0,4063305050.0,2015-03-11,🟢 Buy!,77.82023874040763,1629276.5454545454,47427554950.648,7382.012175974027,100765,0,319798,278584,4506.4288,154
291.5249938965,297.3909912109,290.5079956055,296.3789978027,33963900.0,4128796573.2,2015-03-12,🟢 Buy!,80.21557876188513,1847362.1068702291,47427554950.648,7383.4452778625955,97095,0,318556,262380,4119.3751,131
296.1270141602,297.0880126953,292.4129943848,294.3540039063,32585200.0,4101535994.85,2015-03-13,🟢 Buy!,76.06036385708043,1493392.7397260275,47427554950.648,7414.483787671233,96036,0,275290,282264,4049.1273,146
294.1180114746,294.4979858398,285.3370056152,285.3370056152,31421500.0,3976948638.32,2015-03-14,🟢 Buy!,60.072319469690406,1576643.786259542,47427554950.648,7319.747668702291,89511,0,249041,314108,3602.1857,131
284.441986084,286.342010498,280.9760131836,281.8850097656,22612300.0,3929758785.0,2015-03-15,🟢 Buy!,54.96837404718484,1401070.881118881,47427554950.648,7127.543012587412,84934,0,240010,319117,3402.423400000001,143
281.424987793,286.5289916992,280.9960021973,286.3930053711,11970100.0,3993628667.97,2015-03-16,🟢 Buy!,60.07920929564386,1721840.8633093524,47427554950.648,7160.047288489208,105218,0,299695,316568,4315.5643,139
285.6849975586,294.1119995117,285.6849975586,290.5929870605,21516100.0,4053198428.83,2015-03-17,🟢 Buy!,64.42020640979206,1645966.25,47427554950.64799,7329.659117968749,99561,0,262819,278774,4116.3849,128
290.5950012207,292.3649902344,284.3739929199,285.5050048828,21497200.0,3983144493.62,2015-03-18,🟢 Buy!,55.92043927201327,1510486.5620915033,47427554950.648,7296.061026143791,99607,0,295271,282079,4408.0797999999995,153
285.066986084,285.3359985352,249.8699951172,256.2990112305,57008000.0,3576671767.42,2015-03-19,🟢 Buy!,29.841821920003667,1828552.99270073,47427554950.648,6910.351389781022,106297,0,322408,298046,4534.9046,137
255.8800048828,264.2439880371,248.6360015869,260.9280090332,52732000.0,3642156964.8,2015-03-20,🟢 Buy!,35.355114651654006,1632087.1176470588,47427554950.64801,6483.550164705883,103532,0,275515,300406,4154.839,136
260.9559936523,264.8479919434,259.1619873047,261.7489929199,18456700.0,3654506819.38,2015-03-21,🟢 Buy!,36.37825193994557,1381868.688741722,47427554950.647995,6588.304657615894,92836,0,252779,312902,3481.3093999999996,151
261.6440124512,262.1960144043,255.6499938965,260.0249938965,17130100.0,3631424641.87,2015-03-22,🟢 Buy!,35.03471795129434,1561966.647887324,47417554875.91643,6554.670447183099,90586,0,270943,329569,3432.1987,142
259.9169921875,269.7470092773,259.5899963379,267.9599914551,18438100.0,3743193531.0,2015-03-23,🟢 Buy!,45.68752608885831,1664542.2896551725,46717549644.706,6611.896604827586,106019,0,299454,328577,4624.9579,145
267.8949890137,277.2969970703,261.7449951172,266.7399902344,22811900.0,3727111340.5,2015-03-24,🟢 Buy!,44.39604389274801,1171221.3179190753,46717549644.706,6733.23606416185,92927,0,255297,256874,3673.7914999999994,173
266.5769958496,267.0029907227,244.1549987793,245.5950012207,40073700.0,3432718154.25,2015-03-25,🟢 Buy!,28.362479469756224,1250215.4074074074,46717549644.706,6458.303327160494,97138,0,253331,266308,4058.6966,162
247.4720001221,249.1900024414,236.5149993896,246.1970062256,35866900.0,3442129496.4,2015-03-26,🟢 Buy!,29.20241279161856,1472149.6486486488,46717549644.706,6168.625441891892,101181,0,274232,284260,3570.5692,148
246.2760009766,254.3540039063,244.9049987793,248.5319976807,25730000.0,3475701380.1,2015-03-27,🟢 Buy!,32.73216961117609,1204421.6842105263,46717549644.706,6271.43903625731,99491,0,258247,281933,3495.1049000000003,171
248.5659942627,256.8110046387,245.2129974365,247.029006958,17274900.0,3455731911.07,2015-03-28,🟢 Buy!,31.56339972002779,1367577.7567567567,46717549644.706,6240.657877027027,87374,0,247987,286551,3131.3727,148
246.9750061035,254.2050018311,246.9750061035,252.7980041504,16040900.0,3537377134.2,2015-03-29,🟢 Buy!,40.90826227732843,1410897.9607843137,46717549644.70599,6337.578660130718,90516,0,264668,336903,3225.0186000000003,153
252.7400054932,253.1390075684,240.8500061035,242.7129974365,21699400.0,3397187114.92,2015-03-30,🟢 Buy!,32.0741419722475,1661884.0845070423,46717549644.706,6186.8225584507045,106355,0,301693,307942,3808.8233999999998,142
242.8789978027,249.2420043945,239.2140045166,247.5260009766,23009600.0,3465419693.35,2015-03-31,🟢 Buy!,39.29315516224043,1601683.92,46717549644.706,6177.741441333334,115111,0,302777,329693,4011.2445,150
247.453994751,248.7299957275,242.7389984131,244.2239990234,22672000.0,3420112896.0,2015-04-01,🟢 Buy!,36.24394592013834,1877478.878787879,46717549644.706,6199.72420530303,119343,0,317092,324759,4154.6078,132
244.2230072021,247.5410003662,241.1600036621,247.2720031738,22877200.0,3463619267.4,2015-04-02,🟢 Buy!,41.11125327006408,1468753.5180722892,46717549644.706,6146.6546807228915,112070,0,300395,316199,3843.6673,166
247.0890045166,254.4609985352,245.4160003662,253.0050048828,26272600.0,3544973232.38,2015-04-03,🟢 Buy!,49.48139999853246,1639363.2328767122,46717549644.706,6262.277661643835,104546,0,309612,289987,3727.0364,146
253.074005127,256.0429992676,251.8789978027,254.3220062256,23146600.0,3564354620.25,2015-04-04,🟢 Buy!,51.31558349717703,1360073.4640522876,46717549644.70599,6390.383692156863,89651,0,252415,314015,3501.2165000000005,153
254.2910003662,255.2579956055,251.1000061035,253.6970062256,12493500.0,3556559215.72,2015-04-05,🟢 Buy!,50.31527709043008,1511937.972972973,48985437809.265495,6392.535949324325,95023,0,273804,338509,3779.3491000000004,148
253.7610015869,260.674987793,251.9420013428,260.5979919434,19649200.0,3654268029.75,2015-04-06,🟢 Buy!,60.199660325245546,1875688.603174603,49446390688.241,6459.066631746031,107449,0,300413,308522,4134.937899999999,126
260.7210083008,261.7980041504,254.5749969482,255.4920043945,20034200.0,3583466919.0,2015-04-07,🟢 Buy!,51.45968242327229,1576008.0,49446390688.24099,6491.951877631579,108714,0,305799,306685,4058.7393,152
255.2740020752,255.8049926758,252.2050018311,253.1799926758,18467400.0,3552014128.0,2015-04-08,🟢 Buy!,47.83150492553727,1849530.4,49446390688.24099,6421.0189568,110751,0,294063,306986,4127.3568,125
253.0639953613,253.8470001221,244.2149963379,245.0220031738,30086400.0,3438326344.95,2015-04-09,🟢 Buy!,37.16357934743765,1756788.2105263157,49446390688.241005,6297.804673684211,116620,0,297845,306951,4728.7546,133
244.7510070801,246.1179962158,239.3999938965,243.675994873,21643500.0,3420248519.8,2015-04-10,🟢 Buy!,35.64989042016475,1501352.1842105263,49446390688.24099,6166.290334868421,112826,0,287765,317192,6808.125099999999,152
243.6940002441,243.6940002441,232.7709960938,236.0720062256,28882000.0,3314409567.4,2015-04-11,🟢 Buy!,28.170648628749163,1568979.9714285715,49446390688.241005,6005.122695714286,99429,0,267609,341042,3972.1492,140
236.0160064697,239.5370025635,234.1750030518,236.5520019531,16365200.0,3321976615.4,2015-04-12,🟢 Buy!,29.25173155340984,1485251.03125,49446390688.24098,5953.8720984374995,86999,0,229741,301449,3343.6301,128
236.5350036621,237.7279968262,233.4949951172,236.1529998779,12387900.0,3317129018.32,2015-04-13,🟢 Buy!,28.835466705715817,1656272.5128205128,49446390688.241,5970.084902564103,115407,0,330297,331480,4108.2435000000005,156
235.9499969482,236.9349975586,221.9960021973,224.5870056152,31181800.0,3155548414.15,2015-04-14,🟢 Buy!,19.53670378734961,1585487.8926174496,49446390688.241005,5870.391097986577,110150,0,301842,311058,3746.0317999999997,149
224.7590026855,224.9759979248,216.3229980469,219.158996582,31719000.0,3080098938.82,2015-04-15,🟢 Buy!,16.63230568468343,1793530.2295081967,49446390688.24099,5571.380062295082,107606,0,278392,281376,3431.8807,122
219.0729980469,223.8329925537,218.6490020752,223.8329925537,22562000.0,3146465247.6,2015-04-16,🟢 Buy!,27.36150619540102,1460655.4782608696,49446390688.241,5586.630377536231,99046,0,255500,271416,3123.0033,138
223.9170074463,229.6719970703,223.9170074463,228.5729980469,24805400.0,3213884952.45,2015-04-17,🟢 Buy!,36.86870712345479,1691020.761904762,49446390688.241,5737.842559523809,102755,0,267743,290438,3350.6732000000006,126
228.5749969482,228.9060058594,221.9420013428,222.8820037842,20429800.0,3134573443.65,2015-04-18,🟢 Buy!,31.209783772125263,1472186.0273972603,49446390688.241,5662.85144520548,97709,0,259138,329161,3007.8036,146
222.8529968262,224.3159942627,220.8760070801,223.3560028076,12939000.0,3142049362.2,2015-04-19,🟢 Buy!,32.209738681618376,1471120.8275862068,48876651530.55376,5626.348410344827,91134,0,264267,325086,2914.268,145
223.4559936523,226.3529968262,222.3730010986,222.6000061035,15021500.0,3132226860.0,2015-04-20,🟢 Buy!,31.37053754203491,1569384.4675324676,47610564513.47101,5663.17076948052,116746,0,304955,326866,3837.8048999999996,154
222.6119995117,226.3509979248,221.9770050049,224.6260070801,18364700.0,3161599718.7,2015-04-21,🟢 Buy!,36.487429080087615,1524586.6405228758,47610564513.471,5650.954954901961,112502,0,301380,293047,3473.8367000000003,153
224.6199951172,235.2689971924,224.300994873,235.2689971924,24978000.0,3312299315.47,2015-04-22,🟢 Buy!,56.25633692895765,1573027.8684210526,47610564513.471,5718.775372368422,111878,0,305047,317931,3613.846,152
235.6020050049,237.908996582,233.4759979248,234.175994873,23847900.0,3297795228.8,2015-04-23,🟢 Buy!,54.25523164914771,1831237.0461538462,47610564513.471,5940.088670769231,109838,0,303643,317225,3749.0402000000004,130
234.0529937744,236.4750061035,233.199005127,236.4620056152,17036000.0,3330762351.15,2015-04-24,🟢 Buy!,57.87164511736441,1973388.4516129033,47610564513.47098,5938.742507258063,108776,0,319224,300650,3688.0694,124
235.9700012207,236.3049926758,229.9329986572,231.2680053711,21448700.0,3258311725.2,2015-04-25,🟢 Buy!,47.93649322617592,1314747.263803681,47610564513.471,5977.269190184049,98465,0,259411,337931,23189.900799999996,163
231.2350006104,232.5610046387,226.3370056152,226.3899993896,13957200.0,3190508610.25,2015-04-26,🟢 Buy!,40.41740211076743,1514869.9166666667,47610564513.471,5781.250752083333,92999,0,270485,333300,3096.1129,144
226.4100036621,226.9440002441,214.8739929199,219.4299926758,28943700.0,3093216938.0,2015-04-27,🟢 Buy!,32.12231181833968,1745807.8540145985,47610564513.471,5526.757424817518,113775,0,305055,314388,3460.2748,137
219.4290008545,233.3049926758,218.0229949951,229.2859954834,38574000.0,3232938332.15,2015-04-28,🟢 Buy!,49.16842464626768,1544350.0653594772,47610564513.471,5577.209855555555,113193,0,303619,305122,3589.3808,153
228.9689941406,229.4949951172,223.0690002441,225.8549957275,21469200.0,3185425041.75,2015-04-29,🟢 Buy!,44.6632049354767,1980215.5590551181,47610564513.47097,5714.970659055118,117260,0,324109,324494,3838.0259,127
225.591003418,227.0399932861,223.4299926758,225.8079986572,18936500.0,3185479101.2,2015-04-30,🟢 Buy!,44.598617345141385,1753856.985074627,47610564513.47101,5710.885208208955,112958,0,301665,300183,3803.6099000000004,134
225.6929931641,239.56300354,224.9929962158,236.1450042725,33818600.0,3332094504.38,2015-05-01,🟢 Buy!,59.47241318605633,1354501.5405405406,47610564513.47101,5842.361792567568,99560,0,254321,272525,3198.5398,148
235.9389953613,238.966003418,232.078994751,232.078994751,18815300.0,3275574609.95,2015-05-02,🟢 Buy!,53.012839919597056,1485599.7278911564,47610564513.47101,5930.744314285715,95102,0,263195,348747,3306.6559,147
232.341003418,235.7270050049,232.341003418,234.9299926758,12535500.0,3316683007.5,2015-05-03,🟢 Buy!,56.80830445105972,1383274.3829787234,47618947535.85364,5926.179658865248,84602,0,239582,302114,2915.8265,141
234.8800048828,243.2400054932,234.0829925537,240.358001709,18494100.0,3394161416.45,2015-05-04,🟢 Buy!,63.31761348312394,1751179.46875,47643398017.802986,6049.67472421875,104000,0,286427,297681,3638.3451999999997,128
240.3560028076,242.6380004883,237.8099975586,239.0180053711,21223400.0,3375997790.1,2015-05-05,🟢 Buy!,60.71136631489885,1543035.6103896103,47643398017.80299,6051.547797402598,115348,0,301799,315360,3934.3875000000003,154
238.8520050049,239.203994751,232.0540008545,236.1210021973,23929100.0,3335976518.25,2015-05-06,🟢 Buy!,55.05802793249902,1453174.2111801242,47643398017.802986,5948.737303726708,111733,0,297873,321011,3741.1890999999996,161
236.2489929199,236.453994751,229.2310028076,229.7819976807,29587200.0,3247353903.15,2015-05-07,🟢 Buy!,44.57774383757295,1683560.4822695036,47643398017.80299,5929.032374468085,111125,0,302358,316721,3776.3281,141
229.6620025635,239.1049957275,228.5729980469,237.3339996338,29064400.0,3354923757.25,2015-05-08,🟢 Buy!,56.07203989689655,1598961.3066666666,47643398017.803,5854.254923333333,109145,0,295139,369932,3863.2383,150
237.203994751,246.2749938965,236.2740020752,243.8630065918,27445500.0,3448119178.22,2015-05-09,🟢 Buy!,63.602229401941145,1525308.558139535,47643398017.80299,6047.174510852714,94716,0,247042,274293,3215.2643,129
243.7689971924,247.8040008545,239.6390075684,241.8320007324,19790500.0,3420193701.2,2015-05-10,🟢 Buy!,59.91570194469161,1689258.1085271318,47643398017.80299,6118.928752713179,89409,0,271991,320844,3796.3042,129
241.7290039063,244.0679931641,238.8489990234,240.296005249,15019100.0,3399245238.2,2015-05-11,🟢 Buy!,57.031114798628536,1573836.6075949366,47643398017.803,6091.611784810127,111374,0,318104,327595,4204.642900000001,158
240.2989959717,244.2700042725,239.3760070801,242.1580047607,20892300.0,3426529646.05,2015-05-12,🟢 Buy!,59.74212639398856,1610897.4933333334,47643398017.803,6088.206357999999,110101,0,309703,316841,3893.4360000000006,150
242.1450042725,242.8809967041,240.0989990234,241.1119995117,19282600.0,3412644997.8,2015-05-13,🟢 Buy!,57.39491131860802,1420944.3209876544,47643398017.80299,6103.49266419753,108858,0,292177,310033,3765.285300000001,162
241.3979949951,243.703994751,235.0449981689,236.3769989014,27180100.0,3346584200.03,2015-05-14,🟢 Buy!,47.62218737484813,1357114.4155844157,47643398017.80299,6110.987318181818,101584,0,266299,281076,3424.5366999999997,154
236.2140045166,237.7989959717,234.0570068359,236.9290008545,24413700.0,3355311496.07,2015-05-15,🟢 Buy!,48.79498537904976,1480010.149659864,47643398017.803,6118.824514285715,105160,0,274190,301528,3685.9549000000006,147
236.9550018311,238.7530059814,236.7949981689,237.6049957275,16329400.0,3365752046.62,2015-05-16,🟢 Buy!,50.36538861311981,1556076.9090909092,47643398017.803,5994.225936363637,90686,0,250368,330556,3131.7992,132
237.6439971924,237.6970062256,235.2949981689,236.1529998779,11089700.0,3345969203.45,2015-05-17,🟢 Buy!,46.80756346213986,1247404.8421052631,48228846400.91123,5996.289370760233,87162,0,268427,308744,3127.5007,171
236.0099945068,238.0249938965,236.0099945068,236.8020019531,11134300.0,3356176985.85,2015-05-18,🟢 Buy!,48.6773419951432,1501020.5277777778,48807487244.681,5993.356694444445,98578,0,272680,297963,3543.3634,144
236.8869934082,237.2100067139,232.4600067139,233.1280059814,16780300.0,3304944920.2,2015-05-19,🟢 Buy!,39.58779745861849,1801400.4923076923,48807487244.681,5959.629472307693,107346,0,300340,300803,3721.8165,130
233.0370025635,234.1510009766,231.8170013428,231.9470062256,14241900.0,3288950473.25,2015-05-20,🟢 Buy!,37.02359180150216,1561396.1655172415,48807487244.68101,5882.305435172414,106888,0,286158,309624,3524.2658,145
231.8899993896,234.6829986572,231.8419952393,234.0180053711,15499400.0,3319170901.2,2015-05-21,🟢 Buy!,44.32088589925975,1337374.529032258,48807487244.68101,5894.436925806452,98302,0,261928,289154,3400.2457,155
234.0160064697,236.2420043945,233.8350067139,235.3439941406,15108900.0,3338890047.6,2015-05-22,🟢 Buy!,48.71137451519827,1648692.4347826086,48807487244.68101,5936.525775362318,102770,0,288121,311440,3626.0434999999998,138
235.3209991455,240.9689941406,235.0599975586,240.3480072021,27003000.0,3410712372.3,2015-05-23,🟢 Buy!,61.82057977122341,1734361.642857143,48807487244.681015,5978.110240178571,86279,0,244396,279814,3036.3683,112
240.2859954834,241.0249938965,238.6909942627,238.8719940186,14605000.0,3390435703.8,2015-05-24,🟢 Buy!,56.87312215781857,1595521.2328767122,48807487244.68101,6038.541730821918,94044,0,279832,385081,3254.6161,146
238.9759979248,241.9779968262,238.8110046387,240.9530029297,11508000.0,3420845883.95,2015-05-25,🟢 Buy!,61.84106776611392,1703077.9858156028,48807487244.681,6048.524486524823,106086,0,302213,334519,3739.9376999999995,141
240.9270019531,241.0209960938,236.6369934082,237.1100006104,14423900.0,3367127977.0,2015-05-26,🟢 Buy!,49.65335916759572,1676442.4444444445,48807487244.681,6017.770974305556,108384,0,307100,326670,4323.0389,144
237.1040039063,238.2420043945,235.6920013428,237.1159973145,16425000.0,3368066798.8,2015-05-27,🟢 Buy!,49.67121793096834,1751630.8985507246,48807487244.68101,5980.609878985508,108089,0,315257,300728,3810.1812000000004,138
237.0650024414,238.6360015869,236.6950073242,237.2830047607,18837000.0,3371257543.25,2015-05-28,🟢 Buy!,50.23843079634993,1811630.4242424243,48807487244.68101,6005.1722159090905,110980,0,308924,308052,3883.7347,132
237.2570037842,237.824005127,236.6519927979,237.4080047607,13829600.0,3373816958.4,2015-05-29,🟢 Buy!,50.71809709441715,1689018.5974025973,48807487244.68101,5992.879581168831,124052,0,327301,359794,4254.9534,154
237.3769989014,237.5220031738,235.7310028076,237.095993042,14805000.0,3370295930.4,2015-05-30,🟢 Buy!,49.34808548839279,1920259.4705882352,48807487244.681,5988.6176235294115,127801,0,314978,411795,4061.9773,136
237.0919952393,237.0930023193,232.046005249,233.3450012207,14098600.0,3317769213.5,2015-05-31,🟢 Buy!,35.89733263283834,1518838.2972972973,48535929332.486084,5956.6057513513515,98784,0,277688,347626,9302.6502,148
233.1349945068,233.2519989014,229.5420074463,230.1900024414,14730800.0,3273756425.25,2015-06-01,🟢 Buy!,28.387853360649487,2124340.909090909,47589591153.625,5882.438558333333,128696,0,358319,368599,5073.909,132
230.233001709,231.7129974365,221.296005249,222.925994873,26090500.0,3171172508.35,2015-06-02,🔥 Fire Sale,18.247155911179632,1875367.0933333333,47589591153.625,5730.222128666667,128207,0,360231,360338,4233.3137,150
222.8939971924,226.4160003662,222.4190063477,225.8029937744,20459000.0,3212962177.15,2015-06-03,🟢 Buy!,29.720164609359003,1887415.661971831,47589591153.625,5668.8995345070425,127600,0,342970,359537,4068.2340999999997,142
225.7359924316,227.404006958,223.9299926758,225.8739929199,17752400.0,3214774292.4,2015-06-04,🟢 Buy!,29.9998916799413,1730521.7304964538,47589591153.625,5716.907106382979,118346,0,310203,328440,3829.1664,141
225.7720031738,226.5809936523,224.0540008545,224.324005127,14728100.0,3193504504.5,2015-06-05,🔥 Fire Sale,27.266189076639776,1687563.5652173914,47589591153.625,5698.661268115942,110201,0,295003,317752,3610.2773999999995,138
224.154006958,225.9680023193,223.1790008545,224.9519958496,18056500.0,3203220875.4,2015-06-06,🔥 Fire Sale,30.238014338630634,1149970.3820224719,47589591153.625,5671.605113483147,92696,0,246631,336214,3222.7118,178
225.0050048828,225.7189941406,224.3789978027,225.6190032959,11131500.0,3213722676.47,2015-06-07,🔥 Fire Sale,33.564695785029684,1424613.4496644295,47589591153.625,5693.745268456376,83627,0,267464,309884,2942.0240000000003,149
225.595993042,226.1940002441,222.6519927979,222.8809967041,13318400.0,3175547195.72,2015-06-08,🔥 Fire Sale,27.380473974755887,1489035.770700637,47589591153.625,5679.234975796178,108173,0,297312,303464,3922.648500000001,157
222.8789978027,229.4640045166,222.8390045166,228.4889984131,23378400.0,3256350969.08,2015-06-09,🟢 Buy!,49.4094142432395,1678469.6953642385,47589591153.625,5705.90438410596,121638,0,323927,327856,4024.8197,151
228.5379943848,230.953994751,227.9290008545,229.0480041504,28353100.0,3265176585.4,2015-06-10,🟢 Buy!,51.1149935067511,1961947.50295858,47589591153.625,5805.716263905325,131279,0,394217,399595,4641.7793,169
228.9949951172,229.7819976807,228.0099945068,228.8029937744,15904800.0,3262644978.88,2015-06-11,🟢 Buy!,50.2581047881574,1836766.8148148148,47589591153.625,5824.447048148148,120624,0,316409,329210,4042.8568000000005,135
228.8549957275,230.2870025635,228.766998291,229.7050018311,14416000.0,3276293900.25,2015-06-12,🟢 Buy!,53.56482214594283,1916830.9295774647,47589591153.625,5818.950781690141,126945,0,345954,370986,4253.018299999999,142
229.7050018311,231.0570068359,229.31300354,229.9819946289,14017700.0,3281061201.2,2015-06-13,🟢 Buy!,54.63342590642341,1500589.2578616352,47589591153.625,5829.6840201257855,105843,0,298553,349993,3924.7689,159
229.9199981689,232.6519927979,229.2100067139,232.4019927979,13305300.0,3316504361.1,2015-06-14,🟢 Buy!,63.17609994216534,1628026.027027027,49124063327.523994,5830.578992567568,103036,0,301072,355190,3711.6848000000005,148
232.4420013428,234.858001709,232.0039978027,233.5429992676,12165900.0,3333657006.33,2015-06-15,🟢 Buy!,66.59788549081267,2051728.5,49692386354.89399,5901.398447916667,129389,0,374262,406580,4665.3956,144
